season,date,home_team,away_team,full_time_home_goals,full_time_away_goals,full_time_result,home_goals_avg_5,away_goals_avg_5,home_odds,draw_odds,away_odds,leakage_guard
2013/14,23/02/14,Liverpool,Swansea,4,3,H,,,1.3,5.75,12,Only rows before current match
2013/14,23/02/14,Newcastle,Aston Villa,1,0,H,,,2.1,3.4,3.9,Only rows before current match
2013/14,23/02/14,Norwich,Tottenham,1,0,H,,,3.8,3.5,2.1,Only rows before current match
2013/14,01/03/14,Everton,West Ham,1,0,H,,3.000,1.53,4.2,7.5,Only rows before current match
2013/14,01/03/14,Fulham,Chelsea,1,3,A,,,8,4.75,1.45,Only rows before current match
2013/14,01/03/14,Hull,Newcastle,1,4,A,,1.000,2.45,3.2,3.3,Only rows before current match
2013/14,01/03/14,Southampton,Liverpool,0,3,A,,,3.75,3.75,2.05,Only rows before current match
2013/14,01/03/14,Stoke,Arsenal,1,0,H,,,5.5,3.8,1.73,Only rows before current match
2013/14,02/03/14,Aston Villa,Norwich,4,1,H,,,2.1,3.4,3.9,Only rows before current match
2013/14,02/03/14,Swansea,Crystal Palace,1,1,D,,,1.85,3.5,5,Only rows before current match
2013/14,02/03/14,Tottenham,Cardiff,1,0,H,,,1.33,5.25,12,Only rows before current match
2013/14,08/03/14,Cardiff,Fulham,3,1,H,0.000,,2.35,3.5,3.2,Only rows before current match
2013/14,08/03/14,Chelsea,Tottenham,4,0,H,,1.000,1.57,4,7,Only rows before current match
2013/14,08/03/14,Crystal Palace,Southampton,0,1,A,1.000,,3.9,3.3,2.15,Only rows before current match
2013/14,08/03/14,Norwich,Stoke,1,1,D,,,2.25,3.3,3.6,Only rows before current match
2013/14,08/03/14,West Brom,Man United,0,3,A,,,5,3.6,1.83,Only rows before current match
2013/14,15/03/14,Aston Villa,Chelsea,1,0,H,,4.000,7,4.33,1.53,Only rows before current match
2013/14,15/03/14,Everton,Cardiff,2,1,H,,,1.36,5,11,Only rows before current match
2013/14,15/03/14,Fulham,Newcastle,1,0,H,,,2.9,3.4,2.6,Only rows before current match
2013/14,15/03/14,Hull,Man City,0,2,A,,,6.5,4.33,1.57,Only rows before current match
2013/14,15/03/14,Southampton,Norwich,4,2,H,,,1.62,4,6.5,Only rows before current match
2013/14,15/03/14,Stoke,West Ham,3,1,H,,,2.25,3.3,3.6,Only rows before current match
2013/14,15/03/14,Sunderland,Crystal Palace,0,0,D,,,2.15,3.3,3.9,Only rows before current match
2013/14,15/03/14,Swansea,West Brom,1,2,A,,,1.95,3.6,4.33,Only rows before current match
2013/14,16/03/14,Man United,Liverpool,0,3,A,,,2.5,3.6,2.9,Only rows before current match
2013/14,16/03/14,Tottenham,Arsenal,0,1,A,,,3.1,3.4,2.45,Only rows before current match
2013/14,22/03/14,Cardiff,Liverpool,3,6,A,,3.000,9.5,5.25,1.36,Only rows before current match
2013/14,22/03/14,Chelsea,Arsenal,6,0,H,,1.000,1.85,3.6,4.75,Only rows before current match
2013/14,22/03/14,Everton,Swansea,3,2,H,,1.000,1.67,3.9,6,Only rows before current match
2013/14,22/03/14,Hull,West Brom,2,0,H,,,2.25,3.3,3.6,Only rows before current match
2013/14,22/03/14,Man City,Fulham,5,0,H,,,1.17,9,17,Only rows before current match
2013/14,22/03/14,Newcastle,Crystal Palace,1,0,H,,,1.85,3.6,4.75,Only rows before current match
2013/14,22/03/14,Norwich,Sunderland,2,0,H,,,2.2,3.3,3.75,Only rows before current match
2013/14,22/03/14,West Ham,Man United,0,2,A,,,4.5,3.6,1.91,Only rows before current match
2013/14,23/03/14,Aston Villa,Stoke,1,4,A,,,2.2,3.3,3.75,Only rows before current match
2013/14,23/03/14,Tottenham,Southampton,3,2,H,,,2.25,3.4,3.5,Only rows before current match
2013/14,25/03/14,Arsenal,Swansea,2,2,D,,,1.57,4.2,6.5,Only rows before current match
2013/14,25/03/14,Man United,Man City,0,3,A,2.000,,3.5,3.6,2.15,Only rows before current match
2013/14,25/03/14,Newcastle,Everton,0,3,A,,,3.5,3.4,2.25,Only rows before current match
2013/14,26/03/14,Liverpool,Sunderland,2,1,H,,,1.17,9,19,Only rows before current match
2013/14,26/03/14,West Ham,Hull,2,1,H,,,2.4,3.3,3.3,Only rows before current match
2013/14,29/03/14,Arsenal,Man City,1,1,D,2.000,3.000,3.6,3.5,2.15,Only rows before current match
2013/14,29/03/14,Crystal Palace,Chelsea,1,0,H,,,10,4.75,1.4,Only rows before current match
2013/14,29/03/14,Man United,Aston Villa,4,1,H,,,1.45,4.75,8,Only rows before current match
2013/14,29/03/14,Southampton,Newcastle,4,0,H,,,1.75,3.8,5.25,Only rows before current match
2013/14,29/03/14,Stoke,Hull,1,0,H,,1.000,2.15,3.3,3.9,Only rows before current match
2013/14,29/03/14,Swansea,Norwich,3,0,H,,,1.73,3.9,5.25,Only rows before current match
2013/14,29/03/14,West Brom,Cardiff,3,3,D,,,1.83,3.75,4.75,Only rows before current match
2013/14,30/03/14,Fulham,Everton,1,3,A,,,5,3.75,1.8,Only rows before current match
2013/14,30/03/14,Liverpool,Tottenham,4,0,H,,,1.48,4.75,7.5,Only rows before current match
2013/14,31/03/14,Sunderland,West Ham,1,2,A,,,2.3,3.3,3.5,Only rows before current match
2013/14,05/04/14,Aston Villa,Fulham,1,2,A,,1.000,2.05,3.5,4,Only rows before current match
2013/14,05/04/14,Cardiff,Crystal Palace,0,3,A,3.000,,2.45,3.25,3.25,Only rows before current match
2013/14,05/04/14,Chelsea,Stoke,3,0,H,,,1.29,6,13,Only rows before current match
2013/14,05/04/14,Hull,Swansea,1,0,H,,,2.75,3.3,2.8,Only rows before current match
2013/14,05/04/14,Man City,Southampton,4,1,H,,,1.33,5.75,10,Only rows before current match
2013/14,05/04/14,Newcastle,Man United,0,4,A,,,4.2,3.7,1.95,Only rows before current match
2013/14,05/04/14,Norwich,West Brom,0,1,A,,,2.4,3.3,3.25,Only rows before current match
2013/14,06/04/14,Everton,Arsenal,3,0,H,,,2.5,3.4,3,Only rows before current match
2013/14,06/04/14,West Ham,Liverpool,1,2,A,,,9,5,1.4,Only rows before current match
2013/14,07/04/14,Tottenham,Sunderland,5,1,H,,,1.57,4.2,6.5,Only rows before current match
2013/14,12/04/14,Crystal Palace,Aston Villa,1,0,H,,,2.15,3.3,3.9,Only rows before current match
2013/14,12/04/14,Fulham,Norwich,1,0,H,,0.000,2.15,3.5,3.6,Only rows before current match
2013/14,12/04/14,Southampton,Cardiff,0,1,A,,,1.45,4.75,8,Only rows before current match
2013/14,12/04/14,Stoke,Newcastle,1,0,H,,,2.1,3.4,3.9,Only rows before current match
2013/14,12/04/14,Sunderland,Everton,0,1,A,1.000,,4.75,3.7,1.83,Only rows before current match
2013/14,12/04/14,West Brom,Tottenham,3,3,D,,,3.1,3.6,2.38,Only rows before current match
2013/14,13/04/14,Liverpool,Man City,3,2,H,,,2.45,3.7,2.9,Only rows before current match
2013/14,13/04/14,Swansea,Chelsea,0,1,A,,,5,3.6,1.83,Only rows before current match
2013/14,15/04/14,Arsenal,West Ham,3,1,H,,,1.4,5,9,Only rows before current match
2013/14,16/04/14,Everton,Crystal Palace,2,3,A,1.000,,1.4,4.75,10,Only rows before current match
2013/14,16/04/14,Man City,Sunderland,2,2,D,2.000,,1.17,9,17,Only rows before current match
2013/14,19/04/14,Aston Villa,Southampton,0,0,D,,,3.4,3.4,2.1,Only rows before current match
2013/14,19/04/14,Cardiff,Stoke,1,1,D,,,2.38,3.2,3,Only rows before current match
2013/14,19/04/14,Chelsea,Sunderland,1,2,A,,2.000,1.18,7,13,Only rows before current match
2013/14,19/04/14,Newcastle,Swansea,1,2,A,,,2.63,3.3,2.6,Only rows before current match
2013/14,19/04/14,Tottenham,Fulham,3,1,H,,,1.5,4.2,6.5,Only rows before current match
2013/14,19/04/14,West Ham,Crystal Palace,0,1,A,,,2.2,3.2,3.4,Only rows before current match
2013/14,20/04/14,Everton,Man United,2,0,H,,,2.4,3.4,2.8,Only rows before current match
2013/14,20/04/14,Hull,Arsenal,0,3,A,,,4.5,3.6,1.8,Only rows before current match
2013/14,20/04/14,Norwich,Liverpool,2,3,A,,,8.5,5,1.33,Only rows before current match
2013/14,21/04/14,Man City,West Brom,3,1,H,,,1.2,7,11,Only rows before current match
2013/14,26/04/14,Fulham,Hull,2,2,D,,0.000,2.3,3.4,3.4,Only rows before current match
2013/14,26/04/14,Man United,Norwich,4,0,H,0.000,2.000,1.36,5.25,9.5,Only rows before current match
2013/14,26/04/14,Southampton,Everton,2,0,H,,,2.8,3.5,2.6,Only rows before current match
2013/14,26/04/14,Stoke,Tottenham,0,1,A,,,3.2,3.4,2.38,Only rows before current match
2013/14,26/04/14,Swansea,Aston Villa,4,1,H,,,1.7,3.75,6,Only rows before current match
2013/14,26/04/14,West Brom,West Ham,1,0,H,,,1.91,3.75,4.33,Only rows before current match
2013/14,27/04/14,Crystal Palace,Man City,0,2,A,,,7.5,5,1.44,Only rows before current match
2013/14,27/04/14,Liverpool,Chelsea,0,2,A,,,1.67,4.2,5.25,Only rows before current match
2013/14,27/04/14,Sunderland,Cardiff,4,0,H,,,1.91,3.75,4.33,Only rows before current match
2013/14,28/04/14,Arsenal,Newcastle,3,0,H,,,1.29,6,12,Only rows before current match
2013/14,03/05/14,Aston Villa,Hull,3,1,H,,,2.5,3.3,3.1,Only rows before current match
2013/14,03/05/14,Everton,Man City,2,3,A,,2.000,5,4,1.75,Only rows before current match
2013/14,03/05/14,Man United,Sunderland,0,1,A,,4.000,1.36,5.75,8.5,Only rows before current match
2013/14,03/05/14,Newcastle,Cardiff,3,0,H,0.000,0.000,2.05,3.6,3.8,Only rows before current match
2013/14,03/05/14,Stoke,Fulham,4,1,H,,,2.3,3.6,3.25,Only rows before current match
2013/14,03/05/14,Swansea,Southampton,0,1,A,,,2.5,3.4,3,Only rows before current match
2013/14,03/05/14,West Ham,Tottenham,2,0,H,,,4.33,3.75,1.91,Only rows before current match
2013/14,04/05/14,Arsenal,West Brom,1,0,H,,,1.29,6,13,Only rows before current match
2013/14,04/05/14,Chelsea,Norwich,0,0,D,,,1.2,7.5,17,Only rows before current match
2013/14,05/05/14,Crystal Palace,Liverpool,3,3,D,,,9,5,1.4,Only rows before current match
2013/14,06/05/14,Man United,Hull,3,1,H,,,1.36,5.5,9,Only rows before current match
2013/14,07/05/14,Man City,Aston Villa,4,0,H,,,1.14,9.5,21,Only rows before current match
2013/14,07/05/14,Sunderland,West Brom,2,0,H,,0.000,2.1,3.2,4.2,Only rows before current match
2013/14,11/05/14,Cardiff,Chelsea,1,2,A,,0.000,8,4.75,1.44,Only rows before current match
2013/14,11/05/14,Fulham,Crystal Palace,2,2,D,,3.000,2.63,3.5,2.8,Only rows before current match
2013/14,11/05/14,Hull,Everton,0,2,A,1.000,,4,3.6,2,Only rows before current match
2013/14,11/05/14,Liverpool,Newcastle,2,1,H,,,1.22,7.5,13,Only rows before current match
2013/14,11/05/14,Man City,West Ham,2,0,H,,,1.17,9,17,Only rows before current match
2013/14,11/05/14,Norwich,Arsenal,0,2,A,,,4.5,3.8,1.85,Only rows before current match
2013/14,11/05/14,Southampton,Man United,1,1,D,,,2.63,3.5,2.8,Only rows before current match
2013/14,11/05/14,Sunderland,Swansea,1,3,A,,,2.3,3.4,3.4,Only rows before current match
2013/14,11/05/14,Tottenham,Aston Villa,3,0,H,,,1.5,4.5,7.5,Only rows before current match
2013/14,11/05/14,West Brom,Stoke,1,2,A,,,2.1,3.6,3.75,Only rows before current match
2014/15,16/08/14,Arsenal,Crystal Palace,2,1,H,2.000,,1.25,6.5,15,Only rows before current match
2014/15,16/08/14,Leicester,Everton,2,2,D,,,3.2,3.4,2.4,Only rows before current match
2014/15,16/08/14,Man United,Swansea,1,2,A,,3.000,1.36,5,11,Only rows before current match
2014/15,16/08/14,QPR,Hull,0,1,A,,,2.5,3.3,3.1,Only rows before current match
2014/15,16/08/14,Stoke,Aston Villa,0,1,A,2.000,,1.95,3.5,4.5,Only rows before current match
2014/15,16/08/14,West Brom,Sunderland,2,2,D,,,2.25,3.4,3.5,Only rows before current match
2014/15,16/08/14,West Ham,Tottenham,0,1,A,,,3.8,3.6,2.05,Only rows before current match
2014/15,17/08/14,Liverpool,Southampton,2,1,H,,,1.33,5.75,10,Only rows before current match
2014/15,17/08/14,Newcastle,Man City,0,2,A,,,5.25,4.33,1.67,Only rows before current match
2014/15,18/08/14,Burnley,Chelsea,1,3,A,,,9,5,1.4,Only rows before current match
2014/15,23/08/14,Aston Villa,Newcastle,0,0,D,,0.000,2.5,3.4,3,Only rows before current match
2014/15,23/08/14,Chelsea,Leicester,2,0,H,3.000,,1.2,7.5,17,Only rows before current match
2014/15,23/08/14,Crystal Palace,West Ham,1,3,A,,,2.5,3.3,3.1,Only rows before current match
2014/15,23/08/14,Everton,Arsenal,2,2,D,,,2.8,3.4,2.7,Only rows before current match
2014/15,23/08/14,Southampton,West Brom,0,0,D,,,1.85,3.7,4.75,Only rows before current match
2014/15,23/08/14,Swansea,Burnley,1,0,H,,,1.65,4,6,Only rows before current match
2014/15,24/08/14,Hull,Stoke,1,1,D,,,2.5,3.25,3.2,Only rows before current match
2014/15,24/08/14,Sunderland,Man United,1,1,D,,,5,4,1.75,Only rows before current match
2014/15,24/08/14,Tottenham,QPR,4,0,H,,,1.45,4.75,8,Only rows before current match
2014/15,25/08/14,Man City,Liverpool,3,1,H,,,1.85,4,4.33,Only rows before current match
2014/15,30/08/14,Burnley,Man United,0,0,D,0.000,1.000,6,4.2,1.62,Only rows before current match
2014/15,30/08/14,Everton,Chelsea,3,6,A,,,3.75,3.3,2.2,Only rows before current match
2014/15,30/08/14,Man City,Stoke,0,1,A,3.000,,1.18,8,18,Only rows before current match
2014/15,30/08/14,Newcastle,Crystal Palace,3,3,D,,,1.75,3.75,5.25,Only rows before current match
2014/15,30/08/14,QPR,Sunderland,1,0,H,,,2.4,3.25,3.3,Only rows before current match
2014/15,30/08/14,Swansea,West Brom,3,0,H,,,1.85,3.6,4.75,Only rows before current match
2014/15,30/08/14,West Ham,Southampton,1,3,A,,,2.8,3.4,2.7,Only rows before current match
2014/15,31/08/14,Aston Villa,Hull,2,1,H,,,2.3,3.3,3.5,Only rows before current match
2014/15,31/08/14,Leicester,Arsenal,1,1,D,,,4.75,3.75,1.83,Only rows before current match
2014/15,31/08/14,Tottenham,Liverpool,0,3,A,,,2.7,3.5,2.7,Only rows before current match
2014/15,13/09/14,Arsenal,Man City,2,2,D,1.000,,3,3.4,2.5,Only rows before current match
2014/15,13/09/14,Chelsea,Swansea,4,2,H,,,1.3,5.75,12,Only rows before current match
2014/15,13/09/14,Crystal Palace,Burnley,0,0,D,,,2.25,3.3,3.6,Only rows before current match
2014/15,13/09/14,Liverpool,Aston Villa,0,1,A,3.000,,1.3,6,11,Only rows before current match
2014/15,13/09/14,Southampton,Newcastle,4,0,H,,,1.8,3.75,5,Only rows before current match
2014/15,13/09/14,Stoke,Leicester,0,1,A,,,2.1,3.4,4,Only rows before current match
2014/15,13/09/14,Sunderland,Tottenham,2,2,D,,,3.6,3.5,2.15,Only rows before current match
2014/15,13/09/14,West Brom,Everton,0,2,A,,,3.5,3.5,2.2,Only rows before current match
2014/15,14/09/14,Man United,QPR,4,0,H,,,1.29,6.25,12,Only rows before current match
2014/15,15/09/14,Hull,West Ham,2,2,D,,,2.15,3.4,3.75,Only rows before current match
2014/15,20/09/14,Aston Villa,Arsenal,0,3,A,,,4.75,3.6,1.85,Only rows before current match
2014/15,20/09/14,Burnley,Sunderland,0,0,D,,2.000,2.5,3.3,3.1,Only rows before current match
2014/15,20/09/14,Newcastle,Hull,2,2,D,,2.000,2.2,3.3,3.75,Only rows before current match
2014/15,20/09/14,QPR,Stoke,2,2,D,0.000,,2.8,3.25,2.8,Only rows before current match
2014/15,20/09/14,Swansea,Southampton,0,1,A,,,2.5,3.3,3.1,Only rows before current match
2014/15,20/09/14,West Ham,Liverpool,3,1,H,,,4.5,3.8,1.85,Only rows before current match
2014/15,21/09/14,Everton,Crystal Palace,2,3,A,,,1.4,5,9,Only rows before current match
2014/15,21/09/14,Leicester,Man United,5,3,H,,,5.5,4.2,1.67,Only rows before current match
2014/15,21/09/14,Man City,Chelsea,1,1,D,,,2.38,3.5,3.1,Only rows before current match
2014/15,21/09/14,Tottenham,West Brom,0,1,A,,,1.53,4.33,7,Only rows before current match
2014/15,27/09/14,Arsenal,Tottenham,1,1,D,,0.000,1.75,3.9,5,Only rows before current match
2014/15,27/09/14,Chelsea,Aston Villa,3,0,H,1.000,,1.22,7,16,Only rows before current match
2014/15,27/09/14,Crystal Palace,Leicester,2,0,H,,5.000,2.63,3.4,2.88,Only rows before current match
2014/15,27/09/14,Hull,Man City,2,4,A,,1.000,6.5,4.2,1.57,Only rows before current match
2014/15,27/09/14,Liverpool,Everton,1,1,D,,,1.91,3.75,4.33,Only rows before current match
2014/15,27/09/14,Man United,West Ham,2,1,H,,,1.4,5.5,8,Only rows before current match
2014/15,27/09/14,Southampton,QPR,2,1,H,,,1.44,4.6,8.5,Only rows before current match
2014/15,27/09/14,Sunderland,Swansea,0,0,D,,,2.9,3.3,2.63,Only rows before current match
2014/15,28/09/14,West Brom,Burnley,4,0,H,,,2,3.5,4.2,Only rows before current match
2014/15,29/09/14,Stoke,Newcastle,1,0,H,,,2.15,3.4,3.8,Only rows before current match
2014/15,04/10/14,Aston Villa,Man City,0,2,A,,,7.5,4.5,1.5,Only rows before current match
2014/15,04/10/14,Hull,Crystal Palace,2,0,H,,,2.1,3.5,3.8,Only rows before current match
2014/15,04/10/14,Leicester,Burnley,2,2,D,,0.000,1.8,3.75,5,Only rows before current match
2014/15,04/10/14,Liverpool,West Brom,2,1,H,,4.000,1.44,5,7.5,Only rows before current match
2014/15,04/10/14,Sunderland,Stoke,3,1,H,,1.000,2.55,3.25,3.1,Only rows before current match
2014/15,04/10/14,Swansea,Newcastle,2,2,D,,,1.91,3.7,4.33,Only rows before current match
2014/15,05/10/14,Chelsea,Arsenal,2,0,H,,,1.67,4.2,5.25,Only rows before current match
2014/15,05/10/14,Man United,Everton,2,1,H,,,1.67,4.2,5.25,Only rows before current match
2014/15,05/10/14,Tottenham,Southampton,1,0,H,,,2.2,3.5,3.5,Only rows before current match
2014/15,05/10/14,West Ham,QPR,2,0,H,,,1.91,3.6,4.5,Only rows before current match
2014/15,18/10/14,Arsenal,Hull,2,2,D,0.000,,1.4,5,9,Only rows before current match
2014/15,18/10/14,Burnley,West Ham,1,3,A,,2.000,2.8,3.4,2.7,Only rows before current match
2014/15,18/10/14,Crystal Palace,Chelsea,1,2,A,,,8.5,4.75,1.44,Only rows before current match
2014/15,18/10/14,Everton,Aston Villa,3,0,H,,,1.6,4,6.5,Only rows before current match
2014/15,18/10/14,Man City,Tottenham,4,1,H,,,1.45,4.75,8,Only rows before current match
2014/15,18/10/14,Newcastle,Leicester,1,0,H,,,2.25,3.6,3.3,Only rows before current match
2014/15,18/10/14,Southampton,Sunderland,8,0,H,,,1.57,4,7,Only rows before current match
2014/15,19/10/14,QPR,Liverpool,2,3,A,,,6,4.2,1.6,Only rows before current match
2014/15,19/10/14,Stoke,Swansea,2,1,H,,,2.5,3.3,3.1,Only rows before current match
2014/15,20/10/14,West Brom,Man United,2,2,D,,,5,4,1.75,Only rows before current match
2014/15,25/10/14,Liverpool,Hull,0,0,D,3.000,,1.44,4.75,8,Only rows before current match
2014/15,25/10/14,Southampton,Stoke,1,0,H,8.000,2.000,1.65,4,6,Only rows before current match
2014/15,25/10/14,Sunderland,Arsenal,0,2,A,,,5.5,3.8,1.73,Only rows before current match
2014/15,25/10/14,Swansea,Leicester,2,0,H,1.000,,1.95,3.7,4.2,Only rows before current match
2014/15,25/10/14,West Brom,Crystal Palace,2,2,D,2.000,,1.91,3.6,4.5,Only rows before current match
2014/15,25/10/14,West Ham,Man City,2,1,H,,,6.5,4.5,1.55,Only rows before current match
2014/15,26/10/14,Burnley,Everton,1,3,A,,,4.75,3.75,1.83,Only rows before current match
2014/15,26/10/14,Man United,Chelsea,1,1,D,,,2.88,3.6,2.5,Only rows before current match
2014/15,26/10/14,Tottenham,Newcastle,1,2,A,,,1.75,3.9,5,Only rows before current match
2014/15,27/10/14,QPR,Aston Villa,2,0,H,,,2.38,3.25,3.4,Only rows before current match
2014/15,01/11/14,Arsenal,Burnley,3,0,H,,1.000,1.25,6.5,14,Only rows before current match
2014/15,01/11/14,Chelsea,QPR,2,1,H,1.000,2.000,1.17,8.5,21,Only rows before current match
2014/15,01/11/14,Everton,Swansea,0,0,D,,,1.75,3.8,5.25,Only rows before current match
2014/15,01/11/14,Hull,Southampton,0,1,A,,,3.8,3.6,2.05,Only rows before current match
2014/15,01/11/14,Leicester,West Brom,0,1,A,,,2.3,3.5,3.3,Only rows before current match
2014/15,01/11/14,Newcastle,Liverpool,1,0,H,,,3.8,3.75,2,Only rows before current match
2014/15,01/11/14,Stoke,West Ham,2,2,D,,,2.38,3.4,3.25,Only rows before current match
2014/15,02/11/14,Aston Villa,Tottenham,1,2,A,,,3.75,3.6,2.1,Only rows before current match
2014/15,02/11/14,Man City,Man United,1,0,H,,,1.91,3.75,4.33,Only rows before current match
2014/15,03/11/14,Crystal Palace,Sunderland,1,3,A,,,2.1,3.5,3.8,Only rows before current match
2014/15,08/11/14,Burnley,Hull,1,0,H,,,2.5,3.4,3,Only rows before current match
2014/15,08/11/14,Liverpool,Chelsea,1,2,A,,,3.4,3.4,2.3,Only rows before current match
2014/15,08/11/14,Man United,Crystal Palace,1,0,H,0.000,1.000,1.3,6,11,Only rows before current match
2014/15,08/11/14,QPR,Man City,2,2,D,,1.000,7,4.75,1.5,Only rows before current match
2014/15,08/11/14,Southampton,Leicester,2,0,H,,,1.44,4.75,8,Only rows before current match
2014/15,08/11/14,West Ham,Aston Villa,0,0,D,,,1.75,3.75,5.5,Only rows before current match
2014/15,09/11/14,Sunderland,Everton,1,1,D,,,4,3.5,2.05,Only rows before current match
2014/15,09/11/14,Swansea,Arsenal,2,1,H,,,3.75,3.5,2.1,Only rows before current match
2014/15,09/11/14,Tottenham,Stoke,1,2,A,,,1.7,4,5.5,Only rows before current match
2014/15,09/11/14,West Brom,Newcastle,0,2,A,,,2.3,3.5,3.3,Only rows before current match
2014/15,22/11/14,Arsenal,Man United,1,2,A,1.000,,2.15,3.6,3.5,Only rows before current match
2014/15,22/11/14,Chelsea,West Brom,2,0,H,,0.000,1.25,6.5,15,Only rows before current match
2014/15,22/11/14,Everton,West Ham,2,1,H,,,1.85,3.8,4.5,Only rows before current match
2014/15,22/11/14,Leicester,Sunderland,0,0,D,,,2.1,3.5,3.8,Only rows before current match
2014/15,22/11/14,Man City,Swansea,2,1,H,,,1.4,5.25,8.5,Only rows before current match
2014/15,22/11/14,Newcastle,QPR,1,0,H,,,1.83,3.75,4.75,Only rows before current match
2014/15,22/11/14,Stoke,Burnley,1,2,A,,,1.7,3.8,5.75,Only rows before current match
